,State,date,AvgTemperature
3027,Florida,2009-08-31,27.70762928827445
3028,Florida,2009-09-30,26.77724867724868
3029,Florida,2009-10-31,24.67716333845366
3030,Florida,2009-11-30,19.716666666666665
3031,Florida,2009-12-31,17.239375320020482
3032,Florida,2010-01-31,11.991807475678444
3033,Florida,2010-02-28,12.128401360544219
3034,Florida,2010-03-31,15.888376856118791
3035,Florida,2010-04-30,21.46746031746032
3036,Florida,2010-05-31,25.710701484895036
3037,Florida,2010-06-30,28.008994708994713
3038,Florida,2010-07-31,28.376088069636456
3039,Florida,2010-08-31,28.11162314388121
3040,Florida,2010-09-30,27.18421052631579
3041,Florida,2010-10-31,23.211469534050178
3042,Florida,2010-11-30,19.280864197530864
3043,Florida,2010-12-31,11.294504181600956
3044,Florida,2011-01-31,14.2078853046595
3045,Florida,2011-02-28,17.699074074074073
3046,Florida,2011-03-31,20.14426523297491
3047,Florida,2011-04-30,23.915432098765436
3048,Florida,2011-05-31,25.38679808841099
3049,Florida,2011-06-30,27.83179012345679
3050,Florida,2011-07-31,28.212365591397848
3051,Florida,2011-08-31,28.413978494623656
3052,Florida,2011-09-30,26.69753086419753
3053,Florida,2011-10-31,22.328554360812426
3054,Florida,2011-11-30,20.083024691358027
3055,Florida,2011-12-31,18.340800477897254
3056,Florida,2012-01-31,16.019115890083633
3057,Florida,2012-02-29,18.688697318007662
3058,Florida,2012-03-31,21.78405017921147
3059,Florida,2012-04-30,22.365123456790126
3060,Florida,2012-05-31,25.255077658303463
3061,Florida,2012-06-30,26.4
3062,Florida,2012-07-31,27.752389486260455
3063,Florida,2012-08-31,27.24163679808841
3064,Florida,2012-09-30,26.462345679012348
3065,Florida,2012-10-31,23.570489844683394
3066,Florida,2012-11-30,17.72530864197531
3067,Florida,2012-12-31,17.84647550776583
3068,Florida,2013-01-31,18.798387096774192
3069,Florida,2013-02-28,17.435185185185187
3070,Florida,2013-03-31,16.115591397849464
3071,Florida,2013-04-30,22.548765432098765
3072,Florida,2013-05-31,23.726702508960575
3073,Florida,2013-06-30,26.96172839506173
3074,Florida,2013-07-31,26.94862604540024
3075,Florida,2013-08-31,27.94504181600956
3076,Florida,2013-09-30,26.698765432098767
3077,Florida,2013-10-31,24.07078853046595
3078,Florida,2013-11-30,20.68179012345679
3079,Florida,2013-12-31,19.489247311827956
3080,Florida,2014-01-31,14.168757467144566
3081,Florida,2014-02-28,18.19080687830688
3082,Florida,2014-03-31,18.671744324970135
3083,Florida,2014-04-30,22.22993827160494
3084,Florida,2014-05-31,24.9778972520908
3085,Florida,2014-06-30,26.75740740740741
3086,Florida,2014-07-31,27.569593787335723
3087,Florida,2014-08-31,28.143070489844686
3088,Florida,2014-09-30,26.27716049382716
3089,Florida,2014-10-31,23.43309438470729
3090,Florida,2014-11-30,17.550925925925924
3091,Florida,2014-12-31,17.66845878136201
3092,Florida,2015-01-31,16.2320788530466
3093,Florida,2015-02-28,15.214285714285714
3094,Florida,2015-03-31,21.55615292712067
3095,Florida,2015-04-30,24.43456790123457
3096,Florida,2015-05-31,25.648446833930706
3097,Florida,2015-06-30,27.44598765432099
3098,Florida,2015-07-31,27.883811230585422
3099,Florida,2015-08-31,27.712365591397848
3100,Florida,2015-09-30,26.65648148148148
3101,Florida,2015-10-31,24.14635603345281
3102,Florida,2015-11-30,22.978086419753087
3103,Florida,2015-12-31,21.561827956989248
3104,Florida,2016-01-31,14.841397849462366
3105,Florida,2016-02-29,16.23946360153257
3106,Florida,2016-03-31,21.17562724014337
3107,Florida,2016-04-30,22.404320987654323
3108,Florida,2016-05-31,25.043906810035843
3109,Florida,2016-06-30,27.603086419753087
3110,Florida,2016-07-31,28.900537634408604
3111,Florida,2016-08-31,28.22909199522103
3112,Florida,2016-09-30,27.151543209876547
3113,Florida,2016-10-31,24.305555555555557
3114,Florida,2016-11-30,20.2391975308642
3115,Florida,2016-12-31,19.87753882915173
3116,Florida,2017-01-31,18.01851851851852
3117,Florida,2017-02-28,19.402447089947092
3118,Florida,2017-03-31,19.71983273596177
3119,Florida,2017-04-30,23.23950617283951
3120,Florida,2017-05-31,25.38620071684588
3121,Florida,2017-06-30,26.49783950617284
3122,Florida,2017-07-31,28.061230585424138
3123,Florida,2017-08-31,28.14516129032258
3124,Florida,2017-09-30,27.067901234567902
3125,Florida,2017-10-31,24.426821983273594
3126,Florida,2017-11-30,20.769444444444446
3127,Florida,2017-12-31,17.678016726403825
3128,Florida,2018-01-31,14.380227001194744
3129,Florida,2018-02-28,21.273809523809526
3130,Florida,2018-03-31,18.130227001194744
3131,Florida,2018-04-30,21.96851851851852
3132,Florida,2018-05-31,24.672341696535245
3133,Florida,2018-06-30,27.01172839506173
3134,Florida,2018-07-31,27.543906810035843
3135,Florida,2018-08-31,27.625746714456394
3136,Florida,2018-09-30,27.92314814814815
3137,Florida,2018-10-31,25.145459976105137
3138,Florida,2018-11-30,20.050925925925927
3139,Florida,2018-12-31,17.605137395459977
3140,Florida,2019-01-31,15.594683393070492
3141,Florida,2019-02-28,20.27513227513228
3142,Florida,2019-03-31,19.558542413381126
3143,Florida,2019-04-30,22.581481481481482
3144,Florida,2019-05-31,26.252389486260455
3145,Florida,2019-06-30,27.854012345679013
3146,Florida,2019-07-31,27.83721624850657
3147,Florida,2019-08-31,27.876045400238947
3148,Florida,2019-09-30,27.797530864197533
3149,Florida,2019-10-31,25.95400238948626
3150,Florida,2019-11-30,19.520370370370372
3151,Florida,2019-12-31,19.063022700119475
3152,Florida,2020-01-31,17.962962962962965
3153,Florida,2020-02-29,18.779374201787995
3154,Florida,2020-03-31,22.672043010752688
3155,Florida,2020-04-30,23.893209876543214
3156,Florida,2020-05-31,23.131766381766383
3157,Georgia,1995-01-31,8.47625448028674
3158,Georgia,1995-02-28,9.341765873015873
3159,Georgia,1995-03-31,15.668010752688174
3160,Georgia,1995-04-30,18.762962962962963
3161,Georgia,1995-05-31,23.691308243727597
3162,Georgia,1995-06-30,24.814814814814817
3163,Georgia,1995-07-31,27.95698924731183
3164,Georgia,1995-08-31,26.990143369175627
3165,Georgia,1995-09-30,22.816203703703703
3166,Georgia,1995-10-31,18.895609318996417
3167,Georgia,1995-11-30,10.899074074074074
3168,Georgia,1995-12-31,7.503584229390681
3169,Georgia,1996-01-31,7.357974910394265
3170,Georgia,1996-02-29,9.952586206896552
3171,Georgia,1996-03-31,8.398745519713263
3172,Georgia,1996-04-30,12.835648148148149
3173,Georgia,1996-05-31,13.683691756272403
3174,Georgia,1996-06-30,14.662962962962963
3175,Georgia,1996-07-31,27.080645161290324
3176,Georgia,1996-08-31,25.52508960573477
3177,Georgia,1996-09-30,23.170833333333334
3178,Georgia,1996-10-31,17.60304659498208
3179,Georgia,1996-11-30,11.880092592592593
3180,Georgia,1996-12-31,8.571236559139786
3181,Georgia,1997-01-31,9.13620071684588
3182,Georgia,1997-02-28,11.498511904761903
3183,Georgia,1997-03-31,17.14695340501792
3184,Georgia,1997-04-30,15.922222222222222
3185,Georgia,1997-05-31,19.93548387096774
3186,Georgia,1997-06-30,22.628240740740743
3187,Georgia,1997-07-31,23.401433691756274
3188,Georgia,1997-08-31,25.348118279569896
3189,Georgia,1997-09-30,22.143981481481482
3190,Georgia,1997-10-31,17.79345878136201
3191,Georgia,1997-11-30,10.704166666666667
3192,Georgia,1997-12-31,8.159498207885305
3193,Georgia,1998-01-31,9.496863799283155
3194,Georgia,1998-02-28,10.177083333333332
3195,Georgia,1998-03-31,12.113351254480287
3196,Georgia,1998-04-30,17.049074074074074
3197,Georgia,1998-05-31,23.579749103942653
3198,Georgia,1998-06-30,27.375
3199,Georgia,1998-07-31,27.551075268817204
3200,Georgia,1998-08-31,26.382168458781365
3201,Georgia,1998-09-30,24.614351851851854
3202,Georgia,1998-10-31,19.324820788530467
3203,Georgia,1998-11-30,15.246296296296297
3204,Georgia,1998-12-31,2.061827956989247
3205,Georgia,1999-01-31,7.643817204301076
3206,Georgia,1999-02-28,11.162698412698413
3207,Georgia,1999-03-31,11.97983870967742
3208,Georgia,1999-04-30,19.542592592592595
3209,Georgia,1999-05-31,21.302419354838708
3210,Georgia,1999-06-30,24.48148148148148
3211,Georgia,1999-07-31,26.758960573476703
3212,Georgia,1999-08-31,28.038082437275985
3213,Georgia,1999-09-30,23.48425925925926
3214,Georgia,1999-10-31,18.182795698924732
3215,Georgia,1999-11-30,14.112962962962964
3216,Georgia,1999-12-31,9.187275985663081
3217,Georgia,2000-01-31,7.945340501792115
3218,Georgia,2000-02-29,11.120210727969349
3219,Georgia,2000-03-31,15.295698924731184
3220,Georgia,2000-04-30,16.15138888888889
3221,Georgia,2000-05-31,23.615143369175627
3222,Georgia,2000-06-30,25.78287037037037
3223,Georgia,2000-07-31,27.302867383512545
3224,Georgia,2000-08-31,26.559587813620073
3225,Georgia,2000-09-30,22.518981481481482
3226,Georgia,2000-10-31,17.750448028673837
3227,Georgia,2000-11-30,12.127777777777778
3228,Georgia,2000-12-31,4.255376344086022
3229,Georgia,2001-01-31,6.495519713261649
3230,Georgia,2001-02-28,12.03422619047619
3231,Georgia,2001-03-31,11.993727598566307
3232,Georgia,2001-04-30,18.217129629629632
3233,Georgia,2001-05-31,22.02195340501792
3234,Georgia,2001-06-30,24.43240740740741
3235,Georgia,2001-07-31,26.446236559139788
3236,Georgia,2001-08-31,26.330645161290324
3237,Georgia,2001-09-30,22.49398148148148
3238,Georgia,2001-10-31,16.902329749103945
3239,Georgia,2001-11-30,15.906944444444445
3240,Georgia,2001-12-31,11.453853046594983
3241,Georgia,2002-01-31,9.384856630824371
3242,Georgia,2002-02-28,9.25545634920635
3243,Georgia,2002-03-31,14.41353046594982
3244,Georgia,2002-04-30,20.047222222222224
3245,Georgia,2002-05-31,21.670698924731184
3246,Georgia,2002-06-30,12.510185185185184
3247,Georgia,2002-07-31,26.985215053763444
3248,Georgia,2002-08-31,26.64471326164875
3249,Georgia,2002-09-30,24.991666666666667
3250,Georgia,2002-10-31,19.97222222222222
3251,Georgia,2002-11-30,11.505092592592593
3252,Georgia,2002-12-31,7.625
3253,Georgia,2003-01-31,5.440412186379928
3254,Georgia,2003-02-28,9.637896825396826
3255,Georgia,2003-03-31,15.02016129032258
3256,Georgia,2003-04-30,17.70138888888889
3257,Georgia,2003-05-31,22.321236559139788
3258,Georgia,2003-06-30,24.727777777777778
3259,Georgia,2003-07-31,25.970430107526884
3260,Georgia,2003-08-31,26.354390681003583
3261,Georgia,2003-09-30,23.347222222222225
3262,Georgia,2003-10-31,18.594982078853047
3263,Georgia,2003-11-30,15.60277777777778
3264,Georgia,2003-12-31,7.239695340501792
3265,Georgia,2004-01-31,7.541666666666667
3266,Georgia,2004-02-29,8.15948275862069
3267,Georgia,2004-03-31,15.712813620071685
3268,Georgia,2004-04-30,17.627314814814817
3269,Georgia,2004-05-31,23.506720430107528
3270,Georgia,2004-06-30,25.378703703703703
3271,Georgia,2004-07-31,27.054211469534053
3272,Georgia,2004-08-31,25.678315412186382
3273,Georgia,2004-09-30,23.450925925925926
3274,Georgia,2004-10-31,19.991935483870968
3275,Georgia,2004-11-30,14.613888888888889
3276,Georgia,2004-12-31,8.46505376344086
3277,Georgia,2005-01-31,9.706541218637993
3278,Georgia,2005-02-28,10.876984126984127
3279,Georgia,2005-03-31,12.5497311827957
3280,Georgia,2005-04-30,16.52314814814815
3281,Georgia,2005-05-31,20.682795698924732
3282,Georgia,2005-06-30,24.936574074074077
3283,Georgia,2005-07-31,27.008960573476703
3284,Georgia,2005-08-31,26.603942652329753
3285,Georgia,2005-09-30,25.589814814814815
3286,Georgia,2005-10-31,18.657706093189965
3287,Georgia,2005-11-30,14.21388888888889
3288,Georgia,2005-12-31,7.322132616487456
3289,Georgia,2006-01-31,11.21863799283154
3290,Georgia,2006-02-28,8.86954365079365
3291,Georgia,2006-03-31,13.50089605734767
3292,Georgia,2006-04-30,19.85324074074074
3293,Georgia,2006-05-31,21.858422939068102
3294,Georgia,2006-06-30,25.72361111111111
3295,Georgia,2006-07-31,27.443548387096776
3296,Georgia,2006-08-31,27.31810035842294
3297,Georgia,2006-09-30,23.153703703703705
3298,Georgia,2006-10-31,17.50313620071685
3299,Georgia,2006-11-30,12.534722222222223
3300,Georgia,2006-12-31,11.253136200716845
3301,Georgia,2007-01-31,9.703405017921147
3302,Georgia,2007-02-28,8.57093253968254
3303,Georgia,2007-03-31,15.991487455197134
3304,Georgia,2007-04-30,16.73148148148148
3305,Georgia,2007-05-31,22.40367383512545
3306,Georgia,2007-06-30,25.80925925925926
3307,Georgia,2007-07-31,26.008960573476703
3308,Georgia,2007-08-31,25.38127240143369
3309,Georgia,2007-09-30,24.15555555555556
3310,Georgia,2007-10-31,19.848566308243726
3311,Georgia,2007-11-30,12.599537037037038
3312,Georgia,2007-12-31,10.276433691756273
3313,Georgia,2008-01-31,5.966845878136201
3314,Georgia,2008-02-29,10.901340996168583
3315,Georgia,2008-03-31,13.6084229390681
3316,Georgia,2008-04-30,17.447685185185186
3317,Georgia,2008-05-31,21.95878136200717
3318,Georgia,2008-06-30,26.77037037037037
3319,Georgia,2008-07-31,25.0165770609319
3320,Georgia,2008-08-31,25.330197132616487
3321,Georgia,2008-09-30,20.812962962962963
3322,Georgia,2008-10-31,17.313172043010756
3323,Georgia,2008-11-30,6.418981481481482
3324,Georgia,2008-12-31,8.707437275985663
3325,Georgia,2009-01-31,8.351702508960573
3326,Georgia,2009-02-28,9.441964285714286
3327,Georgia,2009-03-31,13.830197132616489
3328,Georgia,2009-04-30,14.219907407407408
3329,Georgia,2009-05-31,21.747759856630825
3330,Georgia,2009-06-30,26.90601851851852
3331,Georgia,2009-07-31,26.066308243727597
3332,Georgia,2009-08-31,25.848566308243726
3333,Georgia,2009-09-30,23.681944444444447
3334,Georgia,2009-10-31,17.802867383512545
3335,Georgia,2009-11-30,12.939351851851852
3336,Georgia,2009-12-31,8.137096774193548
3337,Georgia,2010-01-31,4.540770609318996
3338,Georgia,2010-02-28,5.719742063492063
3339,Georgia,2010-03-31,11.34363799283154
3340,Georgia,2010-04-30,18.725925925925928
3341,Georgia,2010-05-31,23.21236559139785
3342,Georgia,2010-06-30,27.330092592592596
3343,Georgia,2010-07-31,28.16218637992832
3344,Georgia,2010-08-31,27.990143369175627
3345,Georgia,2010-09-30,25.61435185185185
3346,Georgia,2010-10-31,18.956541218637994
3347,Georgia,2010-11-30,13.075
3348,Georgia,2010-12-31,4.969086021505377
3349,Georgia,2011-01-31,5.855286738351254
3350,Georgia,2011-02-28,10.98511904761905
3351,Georgia,2011-03-31,14.759856630824371
3352,Georgia,2011-04-30,19.78240740740741
3353,Georgia,2011-05-31,22.757168458781365
3354,Georgia,2011-06-30,27.819444444444446
3355,Georgia,2011-07-31,27.83915770609319
3356,Georgia,2011-08-31,28.445340501792117
3357,Georgia,2011-09-30,23.572222222222226
3358,Georgia,2011-10-31,16.86783154121864
3359,Georgia,2011-11-30,13.992592592592592
3360,Georgia,2011-12-31,11.235215053763442
3361,Georgia,2012-01-31,10.58378136200717
3362,Georgia,2012-02-29,11.976532567049809
3363,Georgia,2012-03-31,18.42025089605735
3364,Georgia,2012-04-30,19.312037037037037
3365,Georgia,2012-05-31,23.50940860215054
3366,Georgia,2012-06-30,25.106018518518518
3367,Georgia,2012-07-31,27.99641577060932
3368,Georgia,2012-08-31,25.772849462365592
3369,Georgia,2012-09-30,23.870370370370374
3370,Georgia,2012-10-31,18.53584229390681
3371,Georgia,2012-11-30,11.758333333333333
3372,Georgia,2012-12-31,11.388440860215054
3373,Georgia,2013-01-31,11.89516129032258
3374,Georgia,2013-02-28,9.493551587301587
3375,Georgia,2013-03-31,10.732974910394265
3376,Georgia,2013-04-30,17.541666666666668
3377,Georgia,2013-05-31,20.79256272401434
3378,Georgia,2013-06-30,25.45
3379,Georgia,2013-07-31,25.461469534050178
3380,Georgia,2013-08-31,25.70430107526882
3381,Georgia,2013-09-30,23.977777777777778
3382,Georgia,2013-10-31,18.849910394265233
3383,Georgia,2013-11-30,12.051851851851854
3384,Georgia,2013-12-31,10.823028673835127
3385,Georgia,2014-01-31,4.520161290322581
3386,Georgia,2014-02-28,10.165178571428571
3387,Georgia,2014-03-31,12.094982078853047
3388,Georgia,2014-04-30,17.838888888888892
3389,Georgia,2014-05-31,22.414874551971327
3390,Georgia,2014-06-30,25.73425925925926
3391,Georgia,2014-07-31,26.25940860215054
3392,Georgia,2014-08-31,26.367383512544805
3393,Georgia,2014-09-30,24.123611111111114
3394,Georgia,2014-10-31,19.19220430107527
3395,Georgia,2014-11-30,10.354166666666666
3396,Georgia,2014-12-31,10.821236559139786
3397,Georgia,2015-01-31,7.494623655913979
3398,Georgia,2015-02-28,6.47420634920635
3399,Georgia,2015-03-31,14.891129032258064
3400,Georgia,2015-04-30,19.523611111111112
3401,Georgia,2015-05-31,22.789874551971327
3402,Georgia,2015-06-30,26.283333333333335
3403,Georgia,2015-07-31,27.533154121863802
3404,Georgia,2015-08-31,26.413082437275985
3405,Georgia,2015-09-30,23.36527777777778
3406,Georgia,2015-10-31,18.408602150537636
3407,Georgia,2015-11-30,15.457407407407407
3408,Georgia,2015-12-31,15.096774193548388
3409,Georgia,2016-01-31,7.119623655913979
3410,Georgia,2016-02-29,10.272030651340996
3411,Georgia,2016-03-31,16.55510752688172
3412,Georgia,2016-04-30,17.361574074074078
3413,Georgia,2016-05-31,22.181451612903224
3414,Georgia,2016-06-30,26.834259259259262
3415,Georgia,2016-07-31,28.413978494623656
3416,Georgia,2016-08-31,27.541218637992834
3417,Georgia,2016-09-30,25.641203703703706
3418,Georgia,2016-10-31,20.389336917562723
3419,Georgia,2016-11-30,14.95
3420,Georgia,2016-12-31,11.194444444444445
3421,Georgia,2017-01-31,11.974910394265233
3422,Georgia,2017-02-28,14.366071428571429
3423,Georgia,2017-03-31,15.184139784946238
3424,Georgia,2017-04-30,20.62175925925926
3425,Georgia,2017-05-31,22.62858422939068
3426,Georgia,2017-06-30,25.14953703703704
3427,Georgia,2017-07-31,27.267473118279568
3428,Georgia,2017-08-31,26.55152329749104
3429,Georgia,2017-09-30,24.050462962962964
3430,Georgia,2017-10-31,19.718189964157705
3431,Georgia,2017-11-30,13.912962962962963
3432,Georgia,2017-12-31,9.935483870967742
3433,Georgia,2018-01-31,6.3799283154121875
3434,Georgia,2018-02-28,15.52579365079365
3435,Georgia,2018-03-31,13.388440860215054
3436,Georgia,2018-04-30,16.856018518518518
3437,Georgia,2018-05-31,23.72535842293907
3438,Georgia,2018-06-30,26.3125
3439,Georgia,2018-07-31,26.936379928315414
3440,Georgia,2018-08-31,26.448476702508962
3441,Georgia,2018-09-30,26.879166666666666
3442,Georgia,2018-10-31,20.499103942652333
3443,Georgia,2018-11-30,11.838425925925925
3444,Georgia,2018-12-31,10.521505376344086
3445,Georgia,2019-01-31,9.197132616487457
3446,Georgia,2019-02-28,13.470734126984127
3447,Georgia,2019-03-31,13.9744623655914
3448,Georgia,2019-04-30,18.879166666666666
3449,Georgia,2019-05-31,24.993279569892476
3450,Georgia,2019-06-30,26.149074074074075
3451,Georgia,2019-07-31,27.592741935483872
3452,Georgia,2019-08-31,27.490591397849464
3453,Georgia,2019-09-30,27.01712962962963
3454,Georgia,2019-10-31,21.663530465949822
3455,Georgia,2019-11-30,11.956944444444446
3456,Georgia,2019-12-31,11.81989247311828
3457,Georgia,2020-01-31,11.31989247311828
3458,Georgia,2020-02-29,11.51867816091954
3459,Georgia,2020-03-31,17.803763440860216
3460,Georgia,2020-04-30,18.138888888888893
3461,Georgia,2020-05-31,18.657051282051285
3462,Hawaii,1995-01-31,23.114695340501797
3463,Hawaii,1995-02-28,22.787698412698415
3464,Hawaii,1995-03-31,23.867383512544805
3465,Hawaii,1995-04-30,24.12222222222222
3466,Hawaii,1995-05-31,25.265232974910397
3467,Hawaii,1995-06-30,26.796296296296298
3468,Hawaii,1995-07-31,27.765232974910397
3469,Hawaii,1995-08-31,27.867383512544805
3470,Hawaii,1995-09-30,27.992592592592594
3471,Hawaii,1995-10-31,27.335125448028673
3472,Hawaii,1995-11-30,26.311111111111114
3473,Hawaii,1995-12-31,25.768817204301076
3474,Hawaii,1996-01-31,24.188172043010756
3475,Hawaii,1996-02-29,22.909961685823756
3476,Hawaii,1996-03-31,23.08243727598566
3477,Hawaii,1996-04-30,26.03888888888889
3478,Hawaii,1996-05-31,25.537634408602152
3479,Hawaii,1996-06-30,26.779629629629632
3480,Hawaii,1996-07-31,27.245519713261647
3481,Hawaii,1996-08-31,27.806451612903224
3482,Hawaii,1996-09-30,27.03518518518519
3483,Hawaii,1996-10-31,27.189964157706093
3484,Hawaii,1996-11-30,24.75740740740741
3485,Hawaii,1996-12-31,22.768817204301076
3486,Hawaii,1997-01-31,22.152329749103945
3487,Hawaii,1997-02-28,23.33134920634921
3488,Hawaii,1997-03-31,23.67562724014337
3489,Hawaii,1997-04-30,24.314814814814817
3490,Hawaii,1997-05-31,24.2078853046595
3491,Hawaii,1997-06-30,26.6537037037037
3492,Hawaii,1997-07-31,26.946236559139788
3493,Hawaii,1997-08-31,27.4910394265233
3494,Hawaii,1997-09-30,27.583333333333332
3495,Hawaii,1997-10-31,26.474910394265233
3496,Hawaii,1997-11-30,24.240740740740744
3497,Hawaii,1997-12-31,22.921146953405017
3498,Hawaii,1998-01-31,22.066308243727597
3499,Hawaii,1998-02-28,22.615079365079367
3500,Hawaii,1998-03-31,23.73297491039427
3501,Hawaii,1998-04-30,23.45555555555556
3502,Hawaii,1998-05-31,24.060931899641577
3503,Hawaii,1998-06-30,25.0
3504,Hawaii,1998-07-31,25.851254480286737
3505,Hawaii,1998-08-31,26.71505376344086
3506,Hawaii,1998-09-30,26.542592592592595
3507,Hawaii,1998-10-31,25.910394265232977
3508,Hawaii,1998-11-30,24.977777777777778
3509,Hawaii,1998-12-31,11.03405017921147
3510,Hawaii,1999-01-31,19.71326164874552
3511,Hawaii,1999-02-28,22.827380952380956
3512,Hawaii,1999-03-31,23.2078853046595
3513,Hawaii,1999-04-30,23.7
3514,Hawaii,1999-05-31,24.69354838709678
3515,Hawaii,1999-06-30,25.42037037037037
3516,Hawaii,1999-07-31,25.67383512544803
3517,Hawaii,1999-08-31,26.544802867383513
3518,Hawaii,1999-09-30,26.216666666666665
3519,Hawaii,1999-10-31,25.379928315412187
3520,Hawaii,1999-11-30,24.542592592592595
3521,Hawaii,1999-12-31,23.150537634408604
3522,Hawaii,2000-01-31,22.17383512544803
3523,Hawaii,2000-02-29,23.03065134099617
3524,Hawaii,2000-03-31,23.801075268817204
3525,Hawaii,2000-04-30,23.477777777777778
3526,Hawaii,2000-05-31,25.148745519713263
3527,Hawaii,2000-06-30,26.272222222222226
3528,Hawaii,2000-07-31,26.63620071684588
3529,Hawaii,2000-08-31,26.845878136200717
3530,Hawaii,2000-09-30,26.451851851851853
3531,Hawaii,2000-10-31,26.35483870967742
3532,Hawaii,2000-11-30,24.92962962962963
3533,Hawaii,2000-12-31,23.79032258064516
3534,Hawaii,2001-01-31,23.93727598566308
3535,Hawaii,2001-02-28,19.732142857142858
3536,Hawaii,2001-03-31,23.417562724014342
3537,Hawaii,2001-04-30,24.144444444444446
3538,Hawaii,2001-05-31,25.06451612903226
3539,Hawaii,2001-06-30,25.87777777777778
3540,Hawaii,2001-07-31,26.944444444444446
3541,Hawaii,2001-08-31,27.379928315412187
3542,Hawaii,2001-09-30,27.27592592592593
3543,Hawaii,2001-10-31,26.17562724014337
3544,Hawaii,2001-11-30,24.996296296296297
3545,Hawaii,2001-12-31,24.446236559139788
3546,Hawaii,2002-01-31,23.333333333333336
3547,Hawaii,2002-02-28,22.51984126984127
3548,Hawaii,2002-03-31,22.980286738351257
3549,Hawaii,2002-04-30,24.503703703703703
3550,Hawaii,2002-05-31,25.306451612903224
3551,Hawaii,2002-06-30,13.385185185185184
3552,Hawaii,2002-07-31,26.60035842293907
3553,Hawaii,2002-08-31,27.381720430107528
3554,Hawaii,2002-09-30,23.60925925925926
3555,Hawaii,2002-10-31,26.42652329749104
3556,Hawaii,2002-11-30,25.037037037037035
3557,Hawaii,2002-12-31,23.91756272401434
3558,Hawaii,2003-01-31,22.682795698924732
3559,Hawaii,2003-02-28,22.978174603174605
3560,Hawaii,2003-03-31,21.0573476702509
3561,Hawaii,2003-04-30,24.716666666666665
3562,Hawaii,2003-05-31,25.73297491039427
3563,Hawaii,2003-06-30,26.533333333333335
3564,Hawaii,2003-07-31,27.43727598566308
3565,Hawaii,2003-08-31,27.85304659498208
3566,Hawaii,2003-09-30,24.116666666666667
3567,Hawaii,2003-10-31,26.99283154121864
3568,Hawaii,2003-11-30,25.674074074074078
3569,Hawaii,2003-12-31,24.007168458781365
3570,Hawaii,2004-01-31,23.152329749103945
3571,Hawaii,2004-02-29,24.333333333333336
3572,Hawaii,2004-03-31,23.474910394265233
3573,Hawaii,2004-04-30,24.662962962962965
3574,Hawaii,2004-05-31,25.96415770609319
3575,Hawaii,2004-06-30,26.912962962962965
3576,Hawaii,2004-07-31,27.81362007168459
3577,Hawaii,2004-08-31,27.82078853046595
3578,Hawaii,2004-09-30,27.900000000000002
3579,Hawaii,2004-10-31,27.13440860215054
3580,Hawaii,2004-11-30,25.15925925925926
3581,Hawaii,2004-12-31,23.899641577060933
3582,Hawaii,2005-01-31,22.657706093189965
3583,Hawaii,2005-02-28,23.041666666666668
3584,Hawaii,2005-03-31,23.25627240143369
3585,Hawaii,2005-04-30,25.485185185185188
3586,Hawaii,2005-05-31,27.109318996415773
3587,Hawaii,2005-06-30,27.692592592592593
3588,Hawaii,2005-07-31,27.951612903225808
3589,Hawaii,2005-08-31,28.17025089605735
3590,Hawaii,2005-09-30,26.953703703703702
3591,Hawaii,2005-10-31,25.376344086021508
3592,Hawaii,2005-11-30,24.625925925925927
3593,Hawaii,2005-12-31,23.127240143369175
3594,Hawaii,2006-01-31,23.20250896057348
3595,Hawaii,2006-02-28,21.998015873015873
3596,Hawaii,2006-03-31,22.836917562724015
3597,Hawaii,2006-04-30,23.40740740740741
3598,Hawaii,2006-05-31,23.686379928315414
3599,Hawaii,2006-06-30,26.17777777777778
3600,Hawaii,2006-07-31,26.60573476702509
3601,Hawaii,2006-08-31,26.845878136200717
3602,Hawaii,2006-09-30,26.18148148148148
3603,Hawaii,2006-10-31,26.014336917562723
3604,Hawaii,2006-11-30,25.548148148148147
3605,Hawaii,2006-12-31,24.161290322580644
3606,Hawaii,2007-01-31,23.627240143369175
3607,Hawaii,2007-02-28,22.841269841269842
3608,Hawaii,2007-03-31,23.268817204301076
3609,Hawaii,2007-04-30,24.287037037037035
3610,Hawaii,2007-05-31,25.38888888888889
3611,Hawaii,2007-06-30,26.45740740740741
3612,Hawaii,2007-07-31,26.899641577060933
3613,Hawaii,2007-08-31,23.967741935483872
3614,Hawaii,2007-09-30,27.029629629629632
3615,Hawaii,2007-10-31,26.297491039426525
3616,Hawaii,2007-11-30,24.664814814814815
3617,Hawaii,2007-12-31,23.87813620071685
3618,Hawaii,2008-01-31,22.767025089605735
3619,Hawaii,2008-02-29,20.147509578544064
3620,Hawaii,2008-03-31,24.70250896057348
3621,Hawaii,2008-04-30,24.766666666666666
3622,Hawaii,2008-05-31,25.792114695340505
3623,Hawaii,2008-06-30,26.44814814814815
3624,Hawaii,2008-07-31,27.372759856630825
3625,Hawaii,2008-08-31,23.806451612903224
3626,Hawaii,2008-09-30,23.164814814814815
3627,Hawaii,2008-10-31,26.125448028673837
3628,Hawaii,2008-11-30,24.842592592592595
3629,Hawaii,2008-12-31,23.801075268817204
3630,Hawaii,2009-01-31,22.381720430107528
3631,Hawaii,2009-02-28,22.640873015873016
3632,Hawaii,2009-03-31,22.763440860215056
3633,Hawaii,2009-04-30,20.12037037037037
